# Intensity Error [0.167H,0.167H,0] DeltaE
#  shape: 17x70
1.059648e-01 4.997508e-02 8.700000e-01 3.250000e+00
3.500383e-02 4.929112e-02 8.700000e-01 3.350000e+00
2.892774e-01 8.152959e-02 8.700000e-01 3.450000e+00
3.341702e-01 7.837939e-02 8.700000e-01 3.550000e+00
3.671202e-01 9.132512e-02 8.700000e-01 3.650000e+00
4.257343e-01 8.663540e-02 8.700000e-01 3.750000e+00
1.136248e-01 6.279527e-02 8.700000e-01 3.850000e+00
2.530749e-01 7.417705e-02 8.700000e-01 3.950000e+00
9.097757e-02 5.667293e-02 8.700000e-01 4.050000e+00
5.809720e-02 5.437614e-02 8.700000e-01 4.150000e+00
7.031177e-02 5.781985e-02 8.700000e-01 4.250000e+00
1.216344e-01 5.891694e-02 8.700000e-01 4.350000e+00
7.410161e-02 4.450271e-02 8.700000e-01 4.450000e+00
8.718818e-02 6.166845e-02 8.700000e-01 4.550000e+00
-4.542465e-02 1.230691e-01 8.700000e-01 4.650000e+00
0.000000e+00 0.000000e+00 8.700000e-01 4.750000e+00
0.000000e+00 0.000000e+00 8.700000e-01 4.850000e+00
nan nan 8.700000e-01 4.950000e+00
nan nan 8.700000e-01 5.050000e+00
nan nan 8.700000e-01 5.150000e+00
nan nan 8.700000e-01 5.250000e+00
nan nan 8.700000e-01 5.350000e+00
nan nan 8.700000e-01 5.450000e+00
nan nan 8.700000e-01 5.550000e+00
nan nan 8.700000e-01 5.650000e+00
nan nan 8.700000e-01 5.750000e+00
nan nan 8.700000e-01 5.850000e+00
nan nan 8.700000e-01 5.950000e+00
nan nan 8.700000e-01 6.050000e+00
nan nan 8.700000e-01 6.150000e+00
nan nan 8.700000e-01 6.250000e+00
nan nan 8.700000e-01 6.350000e+00
nan nan 8.700000e-01 6.450000e+00
nan nan 8.700000e-01 6.550000e+00
nan nan 8.700000e-01 6.650000e+00
nan nan 8.700000e-01 6.750000e+00
nan nan 8.700000e-01 6.850000e+00
nan nan 8.700000e-01 6.950000e+00
2.689812e+01 8.892167e-01 9.300000e-01 5.000000e-02
8.753719e+00 5.053822e-01 9.300000e-01 1.500000e-01
1.956614e+00 2.425645e-01 9.300000e-01 2.500000e-01
7.314298e-01 1.629640e-01 9.300000e-01 3.500000e-01
3.485323e-01 1.006127e-01 9.300000e-01 4.500000e-01
2.051914e-01 1.136083e-01 9.300000e-01 5.500000e-01
1.450525e-01 8.708525e-02 9.300000e-01 6.500000e-01
1.966788e-01 7.433775e-02 9.300000e-01 7.500000e-01
2.745631e-02 6.156824e-02 9.300000e-01 8.500000e-01
1.034014e-01 5.170080e-02 9.300000e-01 9.500000e-01
7.388236e-02 5.507679e-02 9.300000e-01 1.050000e+00
4.637857e-02 3.279461e-02 9.300000e-01 1.150000e+00
1.114208e-01 6.694222e-02 9.300000e-01 1.250000e+00
6.467748e-02 3.734171e-02 9.300000e-01 1.350000e+00
-2.129126e-02 6.389941e-02 9.300000e-01 1.450000e+00
1.273654e-01 7.937020e-02 9.300000e-01 1.550000e+00
6.324918e-02 4.707536e-02 9.300000e-01 1.650000e+00
1.259254e-01 5.939494e-02 9.300000e-01 1.750000e+00
8.322271e-02 4.161140e-02 9.300000e-01 1.850000e+00
-2.080350e-02 3.604076e-02 9.300000e-01 1.950000e+00
4.109338e-02 4.127961e-02 9.300000e-01 2.050000e+00
-6.147543e-02 3.549286e-02 9.300000e-01 2.150000e+00
6.135455e-02 5.403554e-02 9.300000e-01 2.250000e+00
-2.259165e-04 6.387884e-02 9.300000e-01 2.350000e+00
-7.979740e-02 6.295428e-02 9.300000e-01 2.450000e+00
9.821893e-02 5.887016e-02 9.300000e-01 2.550000e+00
9.655671e-02 6.976880e-02 9.300000e-01 2.650000e+00
9.565682e-02 5.053688e-02 9.300000e-01 2.750000e+00
5.640052e-02 4.207998e-02 9.300000e-01 2.850000e+00
5.556089e-02 4.138863e-02 9.300000e-01 2.950000e+00
1.472436e-01 6.367612e-02 9.300000e-01 3.050000e+00
3.637538e-02 3.623728e-02 9.300000e-01 3.150000e+00
1.077017e-01 5.674153e-02 9.300000e-01 3.250000e+00
1.413919e-01 6.618023e-02 9.300000e-01 3.350000e+00
1.214348e-01 7.161895e-02 9.300000e-01 3.450000e+00
5.522454e-01 1.063984e-01 9.300000e-01 3.550000e+00
4.411535e-01 8.975996e-02 9.300000e-01 3.650000e+00
1.989667e-01 7.037962e-02 9.300000e-01 3.750000e+00
4.908900e-02 6.357055e-02 9.300000e-01 3.850000e+00
1.636612e-01 6.126083e-02 9.300000e-01 3.950000e+00
2.843569e-01 7.067748e-02 9.300000e-01 4.050000e+00
1.212674e-01 5.674735e-02 9.300000e-01 4.150000e+00
5.814599e-02 5.031136e-02 9.300000e-01 4.250000e+00
5.546806e-02 5.196930e-02 9.300000e-01 4.350000e+00
5.314206e-02 4.589827e-02 9.300000e-01 4.450000e+00
9.982848e-02 5.146943e-02 9.300000e-01 4.550000e+00
2.053585e-02 6.114576e-02 9.300000e-01 4.650000e+00
4.041715e-02 7.004274e-02 9.300000e-01 4.750000e+00
2.025856e-01 2.025856e-01 9.300000e-01 4.850000e+00
0.000000e+00 0.000000e+00 9.300000e-01 4.950000e+00
nan nan 9.300000e-01 5.050000e+00
nan nan 9.300000e-01 5.150000e+00
nan nan 9.300000e-01 5.250000e+00
nan nan 9.300000e-01 5.350000e+00
nan nan 9.300000e-01 5.450000e+00
nan nan 9.300000e-01 5.550000e+00
nan nan 9.300000e-01 5.650000e+00
nan nan 9.300000e-01 5.750000e+00
nan nan 9.300000e-01 5.850000e+00
nan nan 9.300000e-01 5.950000e+00
nan nan 9.300000e-01 6.050000e+00
nan nan 9.300000e-01 6.150000e+00
nan nan 9.300000e-01 6.250000e+00
nan nan 9.300000e-01 6.350000e+00
nan nan 9.300000e-01 6.450000e+00
nan nan 9.300000e-01 6.550000e+00
nan nan 9.300000e-01 6.650000e+00
nan nan 9.300000e-01 6.750000e+00
nan nan 9.300000e-01 6.850000e+00
nan nan 9.300000e-01 6.950000e+00
2.635073e+01 8.908191e-01 9.900000e-01 5.000000e-02
8.579207e+00 5.037884e-01 9.900000e-01 1.500000e-01
2.046465e+00 2.553333e-01 9.900000e-01 2.500000e-01
5.575749e-01 1.345200e-01 9.900000e-01 3.500000e-01
2.389898e-01 1.034615e-01 9.900000e-01 4.500000e-01
4.416722e-01 1.213822e-01 9.900000e-01 5.500000e-01
2.047246e-01 8.778305e-02 9.900000e-01 6.500000e-01
1.180155e-01 9.300217e-02 9.900000e-01 7.500000e-01
1.430579e-01 6.397752e-02 9.900000e-01 8.500000e-01
1.113588e-01 5.567948e-02 9.900000e-01 9.500000e-01
2.701414e-02 4.662927e-02 9.900000e-01 1.050000e+00
1.264479e-01 7.594873e-02 9.900000e-01 1.150000e+00
7.195105e-02 4.154100e-02 9.900000e-01 1.250000e+00
2.273930e-02 3.932179e-02 9.900000e-01 1.350000e+00
-2.167422e-02 5.791429e-02 9.900000e-01 1.450000e+00
6.409738e-02 6.397866e-02 9.900000e-01 1.550000e+00
2.123531e-02 6.361433e-02 9.900000e-01 1.650000e+00
8.450094e-02 5.170997e-02 9.900000e-01 1.750000e+00
8.428859e-02 5.948788e-02 9.900000e-01 1.850000e+00
1.613721e-04 2.961096e-02 9.900000e-01 1.950000e+00
6.250991e-02 4.660531e-02 9.900000e-01 2.050000e+00
2.074709e-02 3.595054e-02 9.900000e-01 2.150000e+00
2.070890e-02 2.070890e-02 9.900000e-01 2.250000e+00
4.094817e-02 2.895477e-02 9.900000e-01 2.350000e+00
4.074382e-02 4.074390e-02 9.900000e-01 2.450000e+00
4.048757e-02 6.402768e-02 9.900000e-01 2.550000e+00
1.003009e-01 8.728424e-02 9.900000e-01 2.650000e+00
1.382411e-01 7.637647e-02 9.900000e-01 2.750000e+00
2.715078e-01 7.759894e-02 9.900000e-01 2.850000e+00
-1.899943e-02 1.899943e-02 9.900000e-01 2.950000e+00
5.653385e-02 4.978458e-02 9.900000e-01 3.050000e+00
7.442385e-02 4.544771e-02 9.900000e-01 3.150000e+00
1.281123e-01 4.842208e-02 9.900000e-01 3.250000e+00
1.631019e-01 6.524628e-02 9.900000e-01 3.350000e+00
3.043808e-01 7.382377e-02 9.900000e-01 3.450000e+00
5.138861e-01 1.017283e-01 9.900000e-01 3.550000e+00
3.624300e-01 8.630736e-02 9.900000e-01 3.650000e+00
3.211539e-01 8.791463e-02 9.900000e-01 3.750000e+00
1.166345e-01 5.540411e-02 9.900000e-01 3.850000e+00
1.493901e-01 5.507063e-02 9.900000e-01 3.950000e+00
1.624235e-01 5.625387e-02 9.900000e-01 4.050000e+00
9.561186e-02 5.522425e-02 9.900000e-01 4.150000e+00
1.202456e-01 6.391582e-02 9.900000e-01 4.250000e+00
7.198756e-02 5.604333e-02 9.900000e-01 4.350000e+00
8.266508e-02 5.503815e-02 9.900000e-01 4.450000e+00
1.040163e-01 5.215459e-02 9.900000e-01 4.550000e+00
9.627208e-02 5.645648e-02 9.900000e-01 4.650000e+00
1.721314e-01 6.345214e-02 9.900000e-01 4.750000e+00
2.584592e-01 9.768907e-02 9.900000e-01 4.850000e+00
0.000000e+00 0.000000e+00 9.900000e-01 4.950000e+00
0.000000e+00 0.000000e+00 9.900000e-01 5.050000e+00
nan nan 9.900000e-01 5.150000e+00
nan nan 9.900000e-01 5.250000e+00
nan nan 9.900000e-01 5.350000e+00
nan nan 9.900000e-01 5.450000e+00
nan nan 9.900000e-01 5.550000e+00
nan nan 9.900000e-01 5.650000e+00
nan nan 9.900000e-01 5.750000e+00
nan nan 9.900000e-01 5.850000e+00
nan nan 9.900000e-01 5.950000e+00
nan nan 9.900000e-01 6.050000e+00
nan nan 9.900000e-01 6.150000e+00
nan nan 9.900000e-01 6.250000e+00
nan nan 9.900000e-01 6.350000e+00
nan nan 9.900000e-01 6.450000e+00
nan nan 9.900000e-01 6.550000e+00
nan nan 9.900000e-01 6.650000e+00
nan nan 9.900000e-01 6.750000e+00
nan nan 9.900000e-01 6.850000e+00
nan nan 9.900000e-01 6.950000e+00
